,anonID,success
21712,ULSK5893,1
21713,ZPSL9188,1
21714,FEAW2426,1
21715,CVJR4974,1
21716,ZIZJ4906,1
21717,GCTN6181,1
21718,AXXK9581,1
21719,AHYD5820,1
21720,VUCZ3954,1
21721,GWBD1280,1
21722,MEKS8318,1
21723,QAUT3774,1
21724,RGOE3837,1
21725,ZVTJ6085,1
21726,WSSV6395,1
21727,GCHL9121,1
21728,ZAYI1442,1
21729,RCNO7518,1
21730,RBLV3738,1
21731,XTJM8578,1
21732,OZOQ7881,1
21733,CEXV7405,1
21734,RZLI5066,1
21735,RLVZ7266,1
21736,HTWG4967,1
21737,IGRV4205,1
21738,KGHW2492,1
21739,UGQW3315,1
21740,NAWU8536,1
21741,ZIHQ8004,1
21742,KNSL7447,1
21743,BLNZ9936,1
21744,UGOD6762,1
21745,FWTQ9363,1
21746,EDTH4254,1
21747,GJAC7761,1
21748,DRYA7331,1
21749,UVWJ4897,1
21750,FUMJ9055,1
21751,ZGMK3594,1
21752,XOOG9318,1
21753,JTVD8029,1
21754,EXEF5216,1
21755,DDWO8021,1
21756,EQPU1634,1
21757,KKKG9937,1
21758,BMVB7329,1
21759,LLVY7733,1
21760,BDZL4570,1
21761,ISFH1166,1
21762,UHNF7890,1
21763,BOMD7740,1
21764,UZBD5135,1
21765,SSYJ4860,1
21766,LDJX2058,1
21767,KKTP6040,1
21768,KVZQ1821,1
21769,JISY6181,1
21770,FCWB2394,1
21771,GSOG4536,1
21772,ESFT2090,1
21773,TNGK7099,1
21774,AILV8750,1
21775,KQLV3888,1
21776,WWIX3276,1
21777,SONP1368,1
21778,UOBN2160,1
21779,CSKN7843,1
21780,YWET2715,1
21781,SLBZ4447,1
21782,PZNG2609,1
21783,YDJJ1669,1
21784,TLWX9427,1
21785,WZWD6027,1
21786,JCQJ3389,1
21787,MTOC7838,1
21788,YGMH4190,1
21789,KYVT4859,1
21790,OPEO9618,1
21791,GZOD5821,1
21792,KKJM8588,1
21793,RPQE6949,1
21794,ZZUD1797,1
21795,QFYP5449,1
21796,OAMI9325,1
21797,ABIE9261,1
21798,MMLO3480,1
21799,AJAD1027,1
21800,DJYC8561,1
21801,IDSW2716,1
21802,RQXN7334,1
21803,ZQRO6883,1
21804,VTXP6128,1
21805,NGZL1859,1
21806,BNAM7091,1
21807,TTSZ1344,1
21808,VOUU5259,1
21809,EWNH4127,1
21810,KWZY6524,1
21811,MYCS9452,1
21812,BSVD2075,1
21813,ZBHD7274,1
21814,PWLH1138,1
21815,QLYE8608,1
21816,SGTT3102,1
21817,AMDN3930,1
21818,UVDW4598,1
21819,FAFJ4831,1
21820,BJDJ8472,1
21821,EXAY9334,1
21822,NMUY8330,1
21823,RCML5159,1
21824,JTNX3063,1
21825,ZKVH2726,1
21826,ZSIO2916,1
21827,CQKZ9565,1
21828,NSWF3894,1
21829,LMWN5662,1
21830,LXTB6450,1
21831,MBXW9717,0
21832,YGCS7112,1
21833,UJWY3217,1
21834,COKQ5704,1
21835,UXUV4882,1
21836,NBZV4358,1
21837,JERL8705,1
21838,JPFB9115,1
21839,MEIZ6395,1
21840,ZGYV5551,1
21841,PBJT1369,1
21842,DUAY5117,1
21843,PXYK8327,1
21844,CYKM6197,1
21845,DAWI7633,1
21846,WCKR1791,1
21847,XIGM7782,1
21848,QHAI3631,1
21849,WVPV3565,1
21850,XOKR1719,1
21851,EOMJ1503,1
21852,UCXH9364,1
21853,LVFC8557,1
21854,SWZV3041,1
21855,LKCA8745,1
21856,BBDN1334,1
21857,DTSE8414,1
21858,GEGP1533,1
21859,NFRR7532,1
21860,XZUN9269,1
21861,QLSZ8121,1
21862,WCUD1162,1
21863,BJQW7891,1
21864,NBMQ9286,1
21865,DMIV7096,1
21866,DNTN5954,1
21867,IBDB7895,1
21868,XRXR2538,1
21869,DMEU5505,1
21870,SZKI5956,1
21871,ETGA5855,1
21872,PMQL5856,1
21873,MNNV4515,1
21874,THTS8841,1
21875,FVTT6600,1
21876,JDFC2445,1
21877,ELOG6031,1
21878,PASS6842,1
21879,AWXR4872,1
21880,WFMU1789,1
21881,MGNZ3302,1
21882,IQTY6257,1
21883,DSBS8575,1
21884,GRYK9141,1
21885,CXSV9866,1
21886,YJZJ7632,1
21887,ICJW1753,1
21888,YSLX8091,1
21889,DPCR3962,1
21890,IDOH7806,1
21891,XTGF5263,1
21892,KKAL4699,1
21893,NNOI3340,1
21894,OWQZ1942,1
21895,QHYQ3829,1
21896,YIDK9955,1
21897,EUTW2787,1
21898,UMHP2684,1
21899,OWAC7162,1
21900,VJRI2114,1
21901,YHAT2859,1
21902,FVME4205,1
21903,LPXM6844,1
21904,RBIU1857,0
21905,KWSZ7954,1
21906,CYAP9229,1
21907,JYUZ4764,1
21908,JOSS4808,1
21909,AUMT4737,1
21910,DONZ5600,1
21911,NSCA5240,1
21912,CKQX5186,1
21913,BTJX3221,1
21914,ZTMM6739,1
21915,OBSR1144,1
21916,EOTD1423,1
21917,WDLC9990,1
21918,ZAEE4925,1
21919,DRYH8948,1
21920,NPTR5181,1
21921,BTRV9393,1
21922,UQLR2901,0
21923,CVWU9170,1
21924,GPBM1551,1
21925,ASMZ6926,1
21926,COYC5885,1
21927,MPIE3405,1
21928,DFNW7566,1
21929,ZJWK9550,1
21930,WMML6403,1
21931,FANC1755,1
21932,YKZX6461,1
21933,OKIM1058,1
21934,DSLM5657,1
21935,MRXY4543,1
21936,BLLU6108,1
21937,GSXJ3115,1
21938,XVEZ5974,1
21939,IJCF8226,1
21940,OBOM1100,1
21941,ENDS4529,1
21942,NGKX6552,1
21943,ORUD4550,1
21944,YDKS7720,1
21945,RZCM5017,1
21946,MPKP7187,1
21947,AHXH8885,1
21948,WENR8601,1
21949,XWLO6905,1
21950,YBIP3918,1
21951,LJCL3887,1
21952,FVMH9311,1
21953,HXDY3851,1
21954,WWKL2120,1
21955,OHLD8103,1
21956,GDST6037,1
21957,QBZH9669,1
21958,KBFX4455,1
21959,XPDG1725,1
21960,MGSP8815,1
21961,IXZH7145,1
21962,AITR1560,1
21963,SZIB9995,1
21964,EBUE7165,1
21965,TMGY5825,1
21966,QXYW8408,1
21967,OQVE3849,1
21968,ZZFX1843,1
21969,ADOC7158,1
21970,CCGE5782,1
21971,BSFE9038,1
21972,UIKJ2734,1
21973,TMOQ5665,1
21974,RZBF9288,1
21975,VORY3991,1
21976,NPSI4626,1
21977,SYXR6467,1
21978,WSWQ5135,1
21979,GFVA5101,1
21980,OCEI7009,1
21981,KCZK3143,1
21982,TASJ8040,1
21983,OMCZ8907,1
21984,NZOI5576,1
21985,VPDL1218,1
21986,CQRW4646,1
21987,XQHI8714,1
21988,DSZG8335,1
21989,MZNO6772,1
21990,HIAB5856,1
21991,HHQG6943,1
21992,CBGI2258,1
21993,HRIR4465,1
21994,AFKB1064,1
21995,CBBN3214,1
21996,NEPK6523,1
21997,WDAO3911,1
21998,EQVO3716,1
21999,UNYS4631,1
22000,MZUP3221,1
22001,RNUK8699,1
22002,WJNN9457,1
22003,OUUU3260,1
22004,GIOW1362,1
22005,JCJR3946,1
22006,FENG4322,1
22007,ARUQ8226,1
22008,GMKA9566,1
22009,ETJP1577,1
22010,LFRW1146,1
22011,SRAX2830,1
22012,PYCR2566,1
22013,TAYU2529,1
22014,KLVC7775,1
22015,MJAC3706,0
22016,DWUJ3740,1
22017,ADXK1951,1
22018,UXRL1137,1
22019,IEJG8608,1
22020,AQLY7068,1
22021,EAJQ7311,1
22022,WCVT2853,1
22023,JWEE7053,1
22024,GDPN7838,1
22025,JEDP1386,1
22026,VPVD6279,1
22027,JEJN5459,1
22028,UJTO6286,1
22029,CBSU9302,1
22030,GXDE1174,1
22031,XXBB7082,1
22032,BWJL2053,1
22033,YKCQ2086,1
22034,SJNR2642,1
22035,BFRZ1055,1
22036,VRFG1020,1
22037,DPGC6808,1
22038,WRBU7289,1
22039,YSKS6619,1
22040,DJCJ7639,1
22041,OQQY8849,1
22042,QILU9115,1
22043,TPIB6044,1
22044,KDBW5414,1
22045,QPJA9015,1
22046,EXHR2188,1
22047,VWVE1363,1
22048,WYVC1848,1
22049,XECB8547,1
22050,PILM7680,1
22051,YGNZ7513,1
22052,IJVH1118,1
22053,QMTC7836,1
22054,SOIZ5253,1
22055,WFIJ5805,1
22056,TGHD2639,1
22057,BLVS3795,1
22058,RWTR3301,1
22059,DGWT1908,1
22060,UDSY8459,1
22061,IPHH7089,1
22062,YUXT5913,1
22063,YZWK4134,1
22064,KAYN2023,1
22065,STTC7755,1
22066,XEGH2797,1
22067,AJZJ7494,1
22068,MOSR6998,1
22069,MMDU3579,1
22070,XBUB1630,1
22071,RKGF6066,1
22072,JKPP2307,1
22073,NDBF8865,1
22074,SOJY4659,1
22075,XCVE2269,1
22076,PGQE4677,1
22077,ECIA4352,1
22078,BZXB9264,1
22079,NSDF2901,1
22080,MZYL1911,1
22081,LZQO2463,1
22082,GYRN7960,1
22083,EAMS3954,1
22084,KWAB4289,1
22085,NPQR7397,1
22086,IVFG8346,1
22087,JYXR1842,1
22088,TCAJ1724,1
22089,KBHV1475,1
22090,LLHC6363,1
22091,CQKE5221,1
22092,VGWN1657,1
22093,QQQN9920,1
22094,BDXR2906,1
22095,PBKH4078,1
22096,AWCW7532,1
22097,ODNU6698,1
22098,DWWQ1066,1
22099,LIDI4439,1
22100,IKCA8472,1
22101,LVCO1442,1
22102,IVKG9232,1
22103,MHAK5190,1
22104,FMDS9111,1
22105,UPXV5705,1
22106,LNYA3916,1
22107,LTKA8926,1
22108,DWMH8885,1
22109,EOZG6502,1
22110,SARM6441,1
22111,NIUM1711,1
22112,DLDA1447,1
22113,WFLB4990,1
22114,LXWS9388,1
22115,LOAB4449,1
22116,PDUL7134,1
22117,ZKME7910,1
22118,YIBO2811,1
22119,BAFH6529,1
22120,HYBN6990,1
22121,UICW9757,1
22122,NVPS4019,1
22123,TIBL6366,1
22124,MILC1774,1
22125,BTRJ6661,1
22126,EUOA6412,1
22127,KDNT4575,1
22128,WQBA1781,1
22129,SGHP2100,1
22130,UTCD1813,1
22131,WPAF3136,1
22132,TJOX9481,1
22133,XEWU2982,1
22134,WVWH9075,1
22135,WGEX7510,1
22136,GERR3360,1
22137,FOLR2253,1
22138,RQFO7449,1
22139,DECY7810,1
22140,FGCT7629,1
22141,ZIVB1255,1
22142,VIIL8987,1
22143,XAUQ1736,1
22144,HQGW7093,1
22145,FLJN9137,1
22146,GGVX1589,1
22147,VVWI7434,1
22148,VOQQ9963,1
22149,WHTY1429,1
22150,HCQS3361,1
22151,UCXK4395,1
22152,YEVV9718,1
22153,TYMV6180,1
22154,ZPWJ2715,1
22155,HRZK8158,1
22156,JEAM3822,1
22157,KKHB7141,1
22158,JZQG8185,1
22159,PFQZ9709,1
22160,JZVH2878,1
22161,HWPO5946,1
22162,FTXT3534,1
22163,MTPG9555,1
22164,GZSZ3759,1
22165,IYQR8276,1
22166,AGNS6772,1
22167,QIAU9247,1
22168,FNSK3637,1
22169,FDKH9293,1
22170,PHKI9793,1
22171,VAWC8173,1
22172,GBLK8033,1
22173,APJS7694,1
22174,TSDX7954,1
22175,ECCY5167,1
22176,EMEI6324,1
22177,RAVE7201,1
22178,VTNJ6304,1
22179,XNUN7152,1
22180,WQOS9981,1
22181,LYIV4907,1
22182,JNJM2581,1
22183,QERW3958,1
22184,EHOU5803,1
22185,WZKX4267,1
22186,QOTK3205,1
22187,UFUM9272,1
22188,WCPD1764,1
22189,KOOZ2357,1
22190,HNWD2007,1
22191,JHQO7787,1
22192,WULU1848,1
22193,KTRW4727,1
22194,IXKR4842,1
22195,MBRM9785,1
22196,QHMD7237,1
22197,PMIK4504,1
22198,ZFNW3411,1
22199,ZIQT6242,1
22200,LBAB2047,1
22201,JUIY1088,0
22202,HOPH7741,1
22203,HBBJ1790,1
22204,LFLQ3334,1
22205,XQJY6117,1
22206,LRXU9945,1
22207,VLXV2483,1
22208,QSFZ9260,1
22209,XSDB2596,1
22210,TNKT5365,1
22211,KXTS1276,1
22212,DWER1486,1
22213,VSAK5341,1
22214,QHRH6035,1
22215,TEZP5304,1
22216,UFLE2416,1
22217,NCTG2055,1
22218,ene-95,1
22219,STBJ1357,1
22220,CXPG6864,1
22221,OMJV6267,1
22222,CSDE8700,1
22223,CHPK2173,1
22224,HGHE8059,1
22225,GWLR3254,1
22226,RYLY6004,1
22227,LENL6048,1
22228,GWGD9616,1
22229,TNLH3792,1
22230,FYND5471,1
22231,ZEBY7919,1
22232,BXBD8914,1
22233,HLIJ9495,1
22234,DUIL7623,1
22235,ZJHF9890,1
22236,HNLN9441,1
22237,ZQIW1512,1
22238,ADVG6195,1
22239,BLRS5176,1
22240,QGCT9826,1
22241,RYVL9429,1
22242,KLPZ6229,1
22243,VQON7842,1
22244,DYAI2823,1
22245,QXCQ6635,1
22246,RWGV9624,1
22247,GQQV9655,1
22248,IZTX6710,1
22249,BAAG7659,1
22250,HAHT9744,1
22251,GNAH7965,1
22252,FLDI4090,1
22253,OBEN9914,1
22254,PKED6939,1
22255,IEWN7990,1
22256,SKLY9282,1
22257,YZAX5007,1
22258,JNMK7693,1
22259,KWJL2743,1
22260,OXWK1852,1
22261,NDQL1080,1
22262,OTDS9668,1
22263,BVNL8055,1
22264,INHH3966,1
22265,UVLK3082,1
22266,CKQB7278,1
22267,VKHK9082,1
22268,CXDQ1848,1
22269,JBKB4494,1
22270,UMRU5970,1
22271,XNKP7635,1
22272,GQBK9639,1
22273,HXXH6797,1
22274,YXJO1025,1
22275,AWLP8386,1
22276,ZOVV2908,1
22277,HCTB6789,1
22278,CHWQ4916,1
22279,VTMN6875,1
22280,TNXS8512,1
22281,FMYX8874,1
22282,JAOR1445,1
22283,SKSB7599,1
22284,UOTD2505,1
22285,CCIJ2107,1
22286,LXHV5478,1
22287,CFSV5344,0
22288,BXBY5310,1
22289,CSQR5800,1
22290,WJFS8865,1
22291,AVDC2625,1
22292,HPHR3179,1
22293,OAMA7665,1
22294,OLZC2845,1
22295,PPSA5023,1
22296,CCGD1735,1
22297,GUQZ3869,1
22298,WEYW5698,1
22299,OEAY5495,1
22300,ZHOK6508,1
22301,NLAQ4215,1
22302,UAJP1333,1
22303,THYQ8835,1
22304,IHHV1250,0
22305,ZYUO8728,1
22306,RSNT6889,1
22307,UKSN6708,1
22308,RSJZ3526,1
22309,KJKR5451,1
22310,TWFH1593,1
22311,DAYE9747,1
22312,MIVK4112,1
22313,ICRJ6706,1
22314,KKWV2114,1
22315,UDOG8371,1
22316,BMDM9892,1
22317,VEDE2408,1
22318,OQYG1514,1
22319,WQVF5287,1
22320,SXAB4901,1
22321,NHWJ2920,1
22322,YNWP3891,1
22323,WSKW7687,1
22324,RPKT8531,1
22325,GRRY1484,1
22326,MCDC6825,1
22327,SALU6571,1
22328,EIUL3863,1
22329,YFUR2886,1
22330,QAPX5967,1
22331,LCFP6597,1
22332,NUZS5121,1
22333,ASQC7304,1
22334,QQBK5595,1
22335,XPFG5955,1
22336,BQWA1799,1
22337,DYNB2791,1
22338,TFCY6178,1
22339,RWLV9743,1
22340,LKOP8407,1
22341,LIKX6722,0
22342,EPRC6239,1
22343,TGRS5697,1
22344,NPLX3290,1
22345,KCOV6848,1
22346,LZNT8273,1
22347,TVGV1900,1
22348,JQND8216,1
22349,WGJB5416,1
22350,YSTF3084,1
22351,IFTC2880,1
22352,CCZZ8453,1
22353,TUWB1392,1
22354,DQDS6596,1
22355,UFPH6510,1
22356,MKWW8096,1
22357,OWKC8936,1
22358,QTLT3590,1
22359,QXBQ7744,1
22360,UHNG3119,1
22361,JKXH5575,1
22362,RSVF6376,1
22363,TOPS1366,1
22364,DLDC4718,1
22365,WFOW1542,1
22366,JVVY2554,1
22367,CNTN2117,1
22368,KKLI6108,1
22369,ITVL8936,1
22370,MZVD4740,1
22371,KTHG8153,1
22372,HUSY4202,1
22373,KBWF9572,1
22374,DZMM6722,1
22375,RHJV7266,1
22376,RKQL9380,1
22377,CAFQ2849,1
22378,JQEV8319,1
22379,MVEC3676,1
22380,MVLF3945,1
22381,UVNM9350,1
22382,GUCO9648,1
22383,VLAV2752,1
22384,UBDN9489,1
22385,CNGD6546,1
22386,CAVY5064,1
22387,EQRJ9144,1
22388,UFIE6199,1
22389,KQSV5542,1
22390,AKKK8037,1
22391,IFYO7127,1
22392,SSRU6917,1
22393,GQZF3418,1
22394,ZZNI5477,1
22395,RYCE2059,1
22396,YSIW4279,1
22397,SFYS8561,1
22398,HRCZ1143,1
22399,CQEV4320,1
22400,VRAB9133,1
22401,TVGL5434,1
22402,TVHY5977,1
22403,UCTA1013,1
22404,QMNM2524,1
22405,SCBN1895,1
22406,UMNT5603,1
22407,NYTD1457,1
22408,CBTI1724,1
22409,XNRK5866,1
22410,BXKA9836,1
22411,MLNL6618,1
22412,SJRB4932,1
22413,KMVA4532,1
22414,SBNL2330,1
22415,DAZC3521,1
22416,FPPC6194,1
22417,XVMV3106,1
22418,YJUS3528,1
22419,LLZK2906,1
22420,QTPS2786,1
22421,IVSW2640,1
22422,BNSR9096,1
22423,ZIMS3220,1
22424,HPMI6508,1
22425,LNFJ1430,1
22426,AGPN2267,1
22427,BJON7905,1
22428,WJPL7337,1
22429,VEYR3009,1
22430,POLA6061,1
22431,QREM6379,1
22432,HQBK7608,1
22433,OLAE3602,1
22434,UYYG5672,1
22435,MIXE8814,1
22436,OTIN3880,1
22437,MODO2971,1
22438,OCNP9945,1
22439,SXXR2561,1
22440,LZQR2633,1
22441,EWAY5446,1
22442,QGPK6383,1
22443,DPLO7653,1
22444,QJUB4516,1
22445,SYVW3660,1
22446,RACK6649,1
22447,JQFU6961,1
22448,ZRTK4565,1
22449,HHZO6615,1
22450,ICSI3024,1
22451,ZKCF6129,1
22452,SKHW9722,1
22453,CSOH2580,1
22454,KIEB7141,1
22455,JLFI5641,1
22456,EMKE4070,1
22457,ULKY5282,1
22458,XLNT1868,1
22459,BPBC2200,1
22460,CENH6958,1
22461,VTKR7863,1
22462,FMAE3217,1
22463,CTXD1888,1
22464,NDCV9721,1
22465,DKAC8256,1
22466,PSFQ9559,1
22467,EJVO8727,1
22468,TVDB5416,1
22469,KCKX4032,1
22470,PWBC3305,1
22471,CFLS7449,1
22472,MQUQ7269,0
22473,MCOE2980,1
22474,ESMF9133,1
22475,ZXIJ7071,1
22476,ZYSI8406,1
22477,QPNJ1480,1
22478,CUSJ3627,1
22479,YYXY3406,1
22480,UNOH4739,1
22481,ERVD3841,1
22482,ZWJH9019,1
22483,CFVW1351,1
22484,OKKB5132,1
22485,BRET5592,1
22486,ZVKQ1260,1
22487,ZLVH1964,1
22488,XNMY4676,1
22489,PROB1005,1
22490,PQHL6654,1
22491,RPIR2760,1
22492,JNTR9791,1
22493,KFES1712,1
22494,XCCG3317,1
22495,BKOT1259,1
22496,LGFG8943,1
22497,FPWE2113,1
22498,FGTU3743,1
22499,TJUZ3720,1
22500,ESEX9268,1
22501,WQMO5725,1
22502,QKQS3157,1
22503,WCVS9034,1
22504,JQBD2586,1
22505,QBVM7743,1
22506,HFAL7779,1
22507,IVUH3709,1
22508,KNBU8539,1
22509,IMUK4337,1
22510,XTLX1913,1
22511,SGYE4938,1
22512,UZTX1617,1
22513,IEJG8320,1
22514,VJOH7650,1
22515,XBXK7777,1
22516,TDJL3189,1
22517,VOFX2674,1
22518,DIOD1697,1
22519,FLNS7813,1
22520,BAJX6048,1
22521,MUCU1605,1
22522,NCUU5140,1
22523,NXKE3282,1
22524,LQUU9815,1
22525,XLZB5462,1
22526,QNQB6724,1
22527,QRPI2013,1
22528,ZZMU6482,1
22529,UKAS8943,1
22530,RKXK7831,1
22531,QKXY7556,1
22532,IHGN4901,1
22533,ZNCF6003,1
22534,IJKW5470,1
22535,IRMN7371,1
22536,NIGU1265,1
22537,TZTR3506,1
22538,QCUA3944,1
22539,XTTK5985,1
22540,XFDA5003,1
22541,UNFT5528,1
22542,TAWW7686,1
22543,SFSD8742,1
22544,XPAW3465,0
22545,GYJG5282,1
22546,NUJF2742,1
22547,IGGX7803,1
22548,GFOI4462,1
22549,LNDU2947,1
22550,PHRG7530,1
22551,KJVU1187,1
22552,BTXN2209,1
22553,LNZM7827,1
22554,SAQA7714,1
22555,PVSQ2400,1
22556,LWYC5435,1
22557,XDNU9750,1
22558,LUHA2821,1
22559,HOPI4730,1
22560,YCSC1406,1
22561,ZCKR7159,1
22562,FRKU7303,1
22563,OZMJ7476,1
22564,RAXE8087,1
22565,ZKRI7680,1
22566,ZNMD6768,1
22567,PMSW4217,1
22568,ORZG9259,1
22569,NYYR8654,1
22570,AUXB6666,1
22571,LAPD9033,1
22572,ZMUZ6173,1
22573,HQSO6643,1
22574,NAWX1709,1
22575,YTHU1960,0
22576,FRHZ2846,1
22577,UPHA1056,1
22578,AVTO5870,1
22579,MDDT4173,1
22580,NUDK6042,1
22581,HUMG2004,1
22582,ZIOV9351,1
22583,SVNF3031,1
22584,ZENF8336,1
22585,LAAU6803,1
22586,JUAX7358,1
22587,IIOD4965,1
22588,TYQU1564,1
22589,YRBB8339,1
22590,YMVO1555,1
22591,VDOH4657,1
22592,XZMN7155,1
22593,TUCO9900,1
22594,RBRF4912,1
22595,VVNP1536,1
22596,HWUW5026,1
22597,YTJS9598,1
22598,RTQM5579,1
22599,ZRAE5835,1
22600,DHNQ2328,1
22601,TAEJ8999,1
22602,SRVM3112,1
22603,RBGU1782,1
22604,XXCE9561,1
22605,VBQK9226,1
22606,DPQA9334,1
22607,OGCY5699,1
22608,VRDT2178,1
22609,TSAX4186,1
22610,HFJX4124,1
22611,BSVQ5352,1
22612,UFYP6888,1
22613,MLMS9706,1
22614,IESZ3745,1
22615,IIDK1811,1
22616,PSSK2714,1
22617,FSEU4611,1
22618,DZZA2131,1
22619,RPRR3518,1
22620,XWPF3708,1
22621,ELUD5348,1
22622,UWOQ3862,1
22623,LNTQ5398,1
22624,UYWG7282,1
22625,DLXP9869,0
22626,XOUK4574,1
22627,WORI7186,1
22628,YJOU2453,1
22629,HMGZ3571,1
22630,YYIE4835,1
22631,WJHP8765,1
22632,IFEP7033,1
22633,NMJJ5511,1
22634,XMKT4768,1
22635,VRIP1793,1
22636,JRCF3382,1
22637,MLVZ8286,1
22638,CTON3790,1
22639,GNML6167,1
22640,RNBD5318,1
22641,CZRB9203,1
22642,NGAN3471,1
22643,ZZIG3657,1
22644,VECC2121,1
22645,LVEZ5566,1
22646,ZGCO9856,1
22647,KANB3705,1
22648,JPWV7707,1
22649,NJDS8535,1
22650,AGJF1782,1
22651,PVZK4673,1
22652,KEUO5317,1
22653,GFBW1247,1
22654,OQEV5140,1
22655,YRWO3694,1
22656,ZMDO7181,1
22657,ZOEB1790,1
22658,WSCX8202,1
22659,UKTI4889,1
22660,JTXX8948,1
22661,URIW5205,1
22662,ZERL7442,1
22663,CWEM6266,1
22664,PJTY6478,1
22665,PMHW6791,1
22666,CMSI1257,1
22667,DNUR5781,1
22668,QFNI3527,1
22669,BHYI2816,1
22670,AYMG7454,1
22671,WQBL5340,1
22672,DVUV2099,1
22673,SQWL9277,1
22674,FJWO5871,1
22675,KDIY7960,1
22676,WVZH9813,1
22677,AQOW3044,1
22678,LMVL7669,1
22679,AFNM7485,1
22680,HTDV5228,1
22681,XWKD5838,1
22682,TIXI6305,1
22683,FJND7220,1
22684,OLUN3461,1
22685,JVGD7623,1
22686,XLMS4088,1
22687,KXAJ2513,1
22688,RMFL9861,1
22689,SOEQ4306,1
22690,BZEV5914,1
22691,LCCS2356,1
22692,IINV4266,1
22693,TDOW5601,1
22694,FVEX4800,1
22695,GIPK1779,1
22696,GNQW4239,1
22697,MOYM1425,1
22698,YTXH3401,1
22699,GEDS2146,1
22700,LHVD5891,1
22701,JFYA1975,1
22702,RZOU2860,1
22703,UWJZ4938,1
22704,MHBD7166,1
22705,MIQX7928,1
22706,KFLN2144,1
22707,EVLA3458,1
22708,PYOJ7319,1
22709,CKNW7031,1
22710,JCHM2278,1
22711,PFWM1296,1
22712,SLRC8209,1
22713,VILH1012,1
22714,ZUGD1043,1
22715,RYKY9327,1
22716,NRFB2071,1
22717,YTFN8653,1
22718,VHKX3985,1
22719,DCSF8195,1
22720,LCSJ9363,1
22721,RLRR3014,1
22722,SWBL4595,1
22723,NVNN3276,1
22724,QFDR8773,1
22725,LQKW2602,1
22726,ANPK3591,1
22727,UKTF3196,1
22728,WYKJ9866,1
22729,TYMG4374,1
22730,IMPT9604,1
22731,LRYA4117,1
22732,TEHD9964,1
22733,TOWW5201,1
22734,KZIJ7798,1
22735,WOUA1728,1
22736,EXNQ1504,1
22737,RJBT2938,1
22738,LQNY9487,1
22739,MWHA2240,1
22740,BGZA9536,1
22741,NUND2918,1
22742,HUIF6034,1
22743,FKDR6233,1
22744,PBCP4881,1
22745,FRMC5324,1
22746,TZZC8996,1
22747,JVRQ6801,1
22748,BRXZ2350,1
22749,AFAP5108,1
22750,MBHF2646,1
22751,LFYF7124,1
22752,FKVY3337,1
22753,RDEX1950,1
22754,ARQI8113,1
22755,NSSG2547,1
22756,XHJM1920,1
22757,ANPM6247,1
22758,AILX1438,1
22759,BIXD5352,1
22760,TSWA3078,1
22761,ZTQI4898,1
22762,YYHJ4077,1
22763,CLVU2173,1
22764,GDZA5673,1
22765,OHMZ2399,1
22766,PGPB7175,1
22767,ZLKR1660,1
22768,TPVA9548,1
22769,THSA7074,1
22770,ZKND3902,1
22771,KWCB4329,1
22772,FLFK2250,1
22773,IJAI9649,1
22774,QHTF4403,1
22775,FWBP6555,1
22776,CRJI7413,1
22777,MEET5252,1
22778,IIRA4219,1
22779,URKT3000,1
22780,NRMW7798,1
22781,MTML3188,1
22782,KRQM9847,1
22783,USFD7806,1
22784,ZGXY6953,1
22785,LDRL3348,1
22786,NOGG4661,1
22787,QTBM8290,1
22788,WEER7660,1
22789,GBUC4254,1
22790,VCFT2195,1
22791,CKMY8784,1
22792,XDBR4978,1
22793,RKZN2775,1
22794,KKJS5038,1
22795,YUWK5537,1
22796,JNGT9662,1
22797,DDZZ5645,1
22798,GUDF7498,1
22799,TSUF7354,1
22800,DFVL4837,1
22801,DFXQ5407,1
22802,DBHT2577,1
22803,SOEY8242,1
22804,ZXCC8091,1
22805,CEBJ9795,1
22806,MJIC9362,1
22807,YLMP3520,1
22808,TFXO5622,1
22809,BYCL6356,1
22810,WEVS5043,1
22811,GNRY6384,1
22812,KKFH3476,1
22813,WGEB5860,1
22814,NDCM1692,1
22815,YWNG4214,1
22816,WKSX9830,1
22817,WCRY5783,1
22818,TOXO9683,1
22819,WKUE2481,1
22820,WVFU4744,1
22821,IDSX5821,1
22822,KHLR1407,1
22823,TQOE6409,1
22824,QWVH7980,1
22825,FQHY9302,1
22826,SRRC4590,1
22827,XZRK3433,1
22828,VPRA9643,1
22829,WNVN6467,1
22830,FICY1618,1
22831,FAHQ9205,1
22832,TYXI8660,1
22833,MIDN5506,1
22834,YFQQ1739,1
22835,JTGF9769,1
22836,BDNH2576,1
22837,BUPM4003,1
22838,RXDI2260,1
22839,HPDW2781,1
22840,JIAP7410,1
22841,RZAW9344,1
22842,UQSQ1634,1
22843,ONLZ5267,1
22844,ESZZ4032,1
22845,SHQU7225,1
22846,VKXH7257,1
22847,VFSS5729,1
22848,TLZA5533,1
22849,KAEX6064,1
22850,QRDB8903,1
22851,GWZN2055,1
22852,ORUR1244,1
22853,EIOP1115,1
22854,YKPM8889,1
22855,QXJG5028,1
22856,DAXT8255,1
22857,BTWE3452,1
22858,UNAH3013,1
22859,DHGZ7696,1
22860,QUWT7409,1
22861,LAAX9866,1
22862,WSJE2356,1
22863,MRXT1445,1
22864,QXNK5100,1
22865,LSFH9569,1
22866,KPHR9260,1
22867,EXXK5899,1
22868,FJJV2193,1
